study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2014-f,Q138,awoch
soep-is,soep-is-2014-f,Q139A,agro
soep-is,soep-is-2014-f,Q139B,akop
soep-is,soep-is-2014-f,Q139C,agew
soep-is,soep-is-2014-f,Q142,aunt
soep-is,soep-is-2014-f,Q143,astor
soep-is,soep-is-2014-f,Q144,astor1
soep-is,soep-is-2014-f,Q144,astor2
soep-is,soep-is-2014-f,Q144,astor3
soep-is,soep-is-2014-f,Q144,astor4
soep-is,soep-is-2014-f,Q144,astor5
soep-is,soep-is-2014-f,Q144,astor6
soep-is,soep-is-2014-f,Q144,astor7
soep-is,soep-is-2014-f,Q144,astor8
soep-is,soep-is-2014-f,Q144,astor9
soep-is,soep-is-2014-f,Q144,astor10
soep-is,soep-is-2014-f,Q144,astorka
soep-is,soep-is-2014-f,Q145,aein1
soep-is,soep-is-2014-f,Q146,aein1s
soep-is,soep-is-2014-f,Q147,abet5
soep-is,soep-is-2014-f,Q147,abet3
soep-is,soep-is-2014-f,Q147,abet1
soep-is,soep-is-2014-f,Q147,abet2
soep-is,soep-is-2014-f,Q147,abet4
soep-is,soep-is-2014-f,Q147,abetka
soep-is,soep-is-2014-f,Q148,bein1
soep-is,soep-is-2014-f,Q149,bein1s
soep-is,soep-is-2014-f,Q150,bbet5
soep-is,soep-is-2014-f,Q150,bbet3
soep-is,soep-is-2014-f,Q150,bbet1
soep-is,soep-is-2014-f,Q150,bbet2
soep-is,soep-is-2014-f,Q150,bbet4
soep-is,soep-is-2014-f,Q150,bbetka
soep-is,soep-is-2014-f,Q151,bgew
soep-is,soep-is-2014-f,Q152,bgro
soep-is,soep-is-2014-f,Q153,bstor
soep-is,soep-is-2014-f,Q154,bstor1
soep-is,soep-is-2014-f,Q154,bstor2
soep-is,soep-is-2014-f,Q154,bstor3
soep-is,soep-is-2014-f,Q154,bstor4
soep-is,soep-is-2014-f,Q154,bstor5
soep-is,soep-is-2014-f,Q154,bstor6
soep-is,soep-is-2014-f,Q154,bstor7
soep-is,soep-is-2014-f,Q154,bstor8
soep-is,soep-is-2014-f,Q154,bstor9
soep-is,soep-is-2014-f,Q154,bstor10
soep-is,soep-is-2014-f,Q154,bstor11
soep-is,soep-is-2014-f,Q154,bstor12
soep-is,soep-is-2014-f,Q154,bstor14
soep-is,soep-is-2014-f,Q154,bstorka
soep-is,soep-is-2014-f,Q154,bstor13
soep-is,soep-is-2014-f,Q155a,bver01
soep-is,soep-is-2014-f,Q155a,bver02
soep-is,soep-is-2014-f,Q155a,bver03
soep-is,soep-is-2014-f,Q155a,bver04
soep-is,soep-is-2014-f,Q155a,bver05
soep-is,soep-is-2014-f,Q155a,bver06
soep-is,soep-is-2014-f,Q155a,bver07
soep-is,soep-is-2014-f,Q155a,bver08
soep-is,soep-is-2014-f,Q155b,bver09
soep-is,soep-is-2014-f,Q155b,bver10
soep-is,soep-is-2014-f,Q155b,bver11
soep-is,soep-is-2014-f,Q155b,bver12
soep-is,soep-is-2014-f,Q155b,bver13
soep-is,soep-is-2014-f,Q155b,bver14
soep-is,soep-is-2014-f,Q155b,bver15
soep-is,soep-is-2014-f,Q155b,bver16
soep-is,soep-is-2014-f,Q155b,bver17
soep-is,soep-is-2014-f,Q156,bvergl1
soep-is,soep-is-2014-f,Q156,bvergl2
soep-is,soep-is-2014-f,Q156,bvergl3
soep-is,soep-is-2014-f,Q156,bvergl4
soep-is,soep-is-2014-f,Q157,cein4cein3
soep-is,soep-is-2014-f,Q158,pres1
soep-is,soep-is-2014-f,Q159,pres2
soep-is,soep-is-2014-f,Q160,cein9
soep-is,soep-is-2014-f,Q161,cein1
soep-is,soep-is-2014-f,Q162,cein1s
soep-is,soep-is-2014-f,Q163,cbet5
soep-is,soep-is-2014-f,Q163,cbet3
soep-is,soep-is-2014-f,Q163,cbet1
soep-is,soep-is-2014-f,Q163,cbet2
soep-is,soep-is-2014-f,Q163,cbet4
soep-is,soep-is-2014-f,Q163,cbetka
soep-is,soep-is-2014-f,Q164A,cver01
soep-is,soep-is-2014-f,Q164A,cver02
soep-is,soep-is-2014-f,Q164A,cver03
soep-is,soep-is-2014-f,Q164A,cver04
soep-is,soep-is-2014-f,Q164A,cver05
soep-is,soep-is-2014-f,Q164A,cver06
soep-is,soep-is-2014-f,Q164A,cver07
soep-is,soep-is-2014-f,Q164A,cver08
soep-is,soep-is-2014-f,Q164B,cver09
soep-is,soep-is-2014-f,Q164B,cver10
soep-is,soep-is-2014-f,Q164B,cver11
soep-is,soep-is-2014-f,Q164B,cver12
soep-is,soep-is-2014-f,Q164B,cver13
soep-is,soep-is-2014-f,Q164B,cver14
soep-is,soep-is-2014-f,Q164B,cver15
soep-is,soep-is-2014-f,Q164B,cver16
soep-is,soep-is-2014-f,Q164B,cver17
soep-is,soep-is-2014-f,Q165,cgew
soep-is,soep-is-2014-f,Q166,cgro
soep-is,soep-is-2014-f,Q167,cstor
soep-is,soep-is-2014-f,Q168,cstor1
soep-is,soep-is-2014-f,Q168,cstor2
soep-is,soep-is-2014-f,Q168,cstor3
soep-is,soep-is-2014-f,Q168,cstor4
soep-is,soep-is-2014-f,Q168,cstor5
soep-is,soep-is-2014-f,Q168,cstor6
soep-is,soep-is-2014-f,Q168,cstor7
soep-is,soep-is-2014-f,Q168,cstor9
soep-is,soep-is-2014-f,Q168,cstorka
soep-is,soep-is-2014-f,Q168,cstor8
soep-is,soep-is-2014-f,Q169,cverg01
soep-is,soep-is-2014-f,Q169,cverg02
soep-is,soep-is-2014-f,Q169,cverg03
soep-is,soep-is-2014-f,Q169,cverg04
soep-is,soep-is-2014-f,Q169,cverg05
soep-is,soep-is-2014-f,Q169,cverg06
soep-is,soep-is-2014-f,Q169,cverg07
soep-is,soep-is-2014-f,Q169,cverg08
soep-is,soep-is-2014-f,Q169,cverg09
soep-is,soep-is-2014-f,Q169,cverg10
soep-is,soep-is-2014-f,Q170,csch1
soep-is,soep-is-2014-f,Q170,csch2
soep-is,soep-is-2014-f,Q170,csch3
soep-is,soep-is-2014-f,Q171,csch4
soep-is,soep-is-2014-f,Q171,csch5
soep-is,soep-is-2014-f,Q171,csch6
soep-is,soep-is-2014-f,Q172,chaos1
soep-is,soep-is-2014-f,Q172,chaos2
soep-is,soep-is-2014-f,Q172,chaos3
soep-is,soep-is-2014-f,Q172,chaos4
soep-is,soep-is-2014-f,Q172,chaos5
soep-is,soep-is-2014-f,Q172,chaos6
soep-is,soep-is-2014-f,Q173,lkind
soep-is,soep-is-2014-f,Q173,lkno
soep-is,soep-is-2014-f,Q176,lknam x
soep-is,soep-is-2014-f,Q177,lksex x
soep-is,soep-is-2014-f,Q178,lkgeb
soep-is,soep-is-2014-f,Q178,lkgebmo
soep-is,soep-is-2014-f,Q180,lwo x
soep-is,soep-is-2014-f,Q181,pek01
soep-is,soep-is-2014-f,Q181,pek02
soep-is,soep-is-2014-f,Q181,pek03
soep-is,soep-is-2014-f,Q181,pek04
soep-is,soep-is-2014-f,Q181,pek05
soep-is,soep-is-2014-f,Q181,pek07
soep-is,soep-is-2014-f,Q181,pek20
soep-is,soep-is-2014-f,Q181,pek21
soep-is,soep-is-2014-f,Q181,pek22
soep-is,soep-is-2014-f,Q181,pek18
soep-is,soep-is-2014-f,Q181,pek08
soep-is,soep-is-2014-f,Q181,pek09
soep-is,soep-is-2014-f,Q181,pek11
soep-is,soep-is-2014-f,Q181,pekno
soep-is,soep-is-2014-f,Q181,pekno = -1
soep-is,soep-is-2014-f,Q182.1,pek011
soep-is,soep-is-2014-f,Q182.2,pek021
soep-is,soep-is-2014-f,Q182.3,pek031
soep-is,soep-is-2014-f,Q182.4,pek051
soep-is,soep-is-2014-f,Q182.5,pek071
soep-is,soep-is-2014-f,Q182.6,pek201
soep-is,soep-is-2014-f,Q182.7,pek211
soep-is,soep-is-2014-f,Q182.8,pek221
soep-is,soep-is-2014-f,Q182.9,pek181
soep-is,soep-is-2014-f,Q182.10,pek081
soep-is,soep-is-2014-f,Q182.11,pek091
soep-is,soep-is-2014-f,Q182.12,pek111
soep-is,soep-is-2014-f,Q183,p7tag
soep-is,soep-is-2014-f,Q184,perz
soep-is,soep-is-2014-f,Q185,pab1
soep-is,soep-is-2014-f,Q186,pab2
soep-is,soep-is-2014-f,Q186,pab3
soep-is,soep-is-2014-f,Q187,pab4
soep-is,soep-is-2014-f,Q188,pab4a
soep-is,soep-is-2014-f,Q189,pab
soep-is,soep-is-2014-f,Q190,pab5
soep-is,soep-is-2014-f,Q191,pab5so
soep-is,soep-is-2014-f,Q192,pab6
soep-is,soep-is-2014-f,Q1922,bilyear
soep-is,soep-is-2014-f,Q1922,bilyear
soep-is,soep-is-2014-f,Q1923,bil1
soep-is,soep-is-2014-f,Q1924,bil2x
soep-is,soep-is-2014-f,Q1925,bil3
soep-is,soep-is-2014-f,Q1926,bil4
soep-is,soep-is-2014-f,Q1927,bil5x
soep-is,soep-is-2014-f,Q1928,bilsplit
soep-is,soep-is-2014-f,Q1929,sp11
soep-is,soep-is-2014-f,Q1930,sp21
soep-is,soep-is-2014-f,Q1931,sp31
soep-is,soep-is-2014-f,Q1932,bil61
soep-is,soep-is-2014-f,Q1933,bil7x
soep-is,soep-is-2014-f,Q1929_X,sp1x
soep-is,soep-is-2014-f,Q1930_X,sp2x
soep-is,soep-is-2014-f,Q1931_X,sp3x
soep-is,soep-is-2014-f,Q1932_X,bil6x
soep-is,soep-is-2014-f,Q193,lsab x
soep-is,soep-is-2014-f,Q194,lsab3
soep-is,soep-is-2014-f,Q195,lsab7
soep-is,soep-is-2014-f,Q196,lsab7
soep-is,soep-is-2014-f,Q197,lsab9
soep-is,soep-is-2014-f,Q198,lsab5
soep-is,soep-is-2014-f,Q199,lsab1
soep-is,soep-is-2014-f,Q200,lab01
soep-is,soep-is-2014-f,Q201,lab02=1
soep-is,soep-is-2014-f,Q201,lab02=2
soep-is,soep-is-2014-f,Q201,lab03=1
soep-is,soep-is-2014-f,Q201,lab03=3
soep-is,soep-is-2014-f,Q201,lab03=2
soep-is,soep-is-2014-f,Q201,lab04=1
soep-is,soep-is-2014-f,Q201,lab05=1
soep-is,soep-is-2014-f,Q201,lab06=2
soep-is,soep-is-2014-f,Q201,lab06=3
soep-is,soep-is-2014-f,Q201,lab06=1
soep-is,soep-is-2014-f,Q201,lab07=3
soep-is,soep-is-2014-f,Q201,lab07=4
soep-is,soep-is-2014-f,Q201,lab07=1
soep-is,soep-is-2014-f,Q201,lab07=2
soep-is,soep-is-2014-f,Q201,lab07=5
soep-is,soep-is-2014-f,Q201,lab08=1
soep-is,soep-is-2014-f,Q201,lab08ka
soep-is,soep-is-2014-f,Q202,lab08x
soep-is,soep-is-2014-f,Q204,paus1
soep-is,soep-is-2014-f,Q205,paus
soep-is,soep-is-2014-f,Q206,paus2
soep-is,soep-is-2014-f,Q207,lal10a
soep-is,soep-is-2014-f,Q208,lal10b
soep-is,soep-is-2014-f,Q209,lalo
soep-is,soep-is-2014-f,Q210,lal10c
soep-is,soep-is-2014-f,Q211,lbesch10
soep-is,soep-is-2014-f,Q211,lbesch10s
soep-is,soep-is-2014-f,Q211,lbesch10n
soep-is,soep-is-2014-f,Q212,palo
soep-is,soep-is-2014-f,Q213,pend1
soep-is,soep-is-2014-f,Q214,pend2
soep-is,soep-is-2014-f,Q214,pend3
soep-is,soep-is-2014-f,Q215,perw
soep-is,soep-is-2014-f,Q216,paz12
soep-is,soep-is-2014-f,Q217,pbefr2
soep-is,soep-is-2014-f,Q218,paz11
soep-is,soep-is-2014-f,Q219,lend
soep-is,soep-is-2014-f,Q219,l1no
soep-is,soep-is-2014-f,Q220,lstd
soep-is,soep-is-2014-f,Q221,loed
soep-is,soep-is-2014-f,Q2211,lbra
soep-is,soep-is-2014-f,Q2212,lstell
soep-is,soep-is-2014-f,Q2213,larb
soep-is,soep-is-2014-f,Q2214,lsst x1
soep-is,soep-is-2014-f,Q2215,lsst x2
soep-is,soep-is-2014-f,Q2216,lazubi
soep-is,soep-is-2014-f,Q2217,lang
soep-is,soep-is-2014-f,Q2218,lamt
soep-is,soep-is-2014-f,Q222,pnerw02
soep-is,soep-is-2014-f,Q223,pnerw10
soep-is,soep-is-2014-f,Q224,pnerw09
soep-is,soep-is-2014-f,Q225,fm05
soep-is,soep-is-2014-f,Q226,pwexl1
soep-is,soep-is-2014-f,Q227,pwexl14
soep-is,soep-is-2014-f,Q227,pwexl15
soep-is,soep-is-2014-f,Q228,pwexl4
soep-is,soep-is-2014-f,Q229,pber
soep-is,soep-is-2014-f,Q230,poed
soep-is,soep-is-2014-f,Q231,pbra
soep-is,soep-is-2014-f,Q232,pstell
soep-is,soep-is-2014-f,Q232,pstellso
soep-is,soep-is-2014-f,Q233,pvor1
soep-is,soep-is-2014-f,Q234,parb
soep-is,soep-is-2014-f,Q235,pang
soep-is,soep-is-2014-f,Q236,pamt
soep-is,soep-is-2014-f,Q237,pazubi
soep-is,soep-is-2014-f,Q238,pseitj
soep-is,soep-is-2014-f,Q238,pseitm
soep-is,soep-is-2014-f,Q239,fm06
soep-is,soep-is-2014-f,Q240,pzaf
soep-is,soep-is-2014-f,Q241,pbefr1
soep-is,soep-is-2014-f,Q242,pgesunt
soep-is,soep-is-2014-f,Q243,psst
soep-is,soep-is-2014-f,Q244,psstanz
soep-is,soep-is-2014-f,Q245,paz08
soep-is,soep-is-2014-f,Q245,paz09
soep-is,soep-is-2014-f,Q246,paz10
soep-is,soep-is-2014-f,Q247,paz15
soep-is,soep-is-2014-f,Q247,paz16
soep-is,soep-is-2014-f,Q248,paz17
soep-is,soep-is-2014-f,Q248,paz18
soep-is,soep-is-2014-f,Q249,pbrut
soep-is,soep-is-2014-f,Q249,pnett
soep-is,soep-is-2014-f,Q2491,ptarif
soep-is,soep-is-2014-f,Q250,pjob x
soep-is,soep-is-2014-f,Q251,pjob15
soep-is,soep-is-2014-f,Q2630,vorfin1
soep-is,soep-is-2014-f,Q2631,vorfin2
soep-is,soep-is-2014-f,Q2631,vorfin2o
soep-is,soep-is-2014-f,Q2636,finabc_1
soep-is,soep-is-2014-f,Q2636,finabc_2
soep-is,soep-is-2014-f,Q2638,finspalt_b1
soep-is,soep-is-2014-f,Q2638,finspalt_b2
soep-is,soep-is-2014-f,Q2638,finspalt_b3
soep-is,soep-is-2014-f,Q2638,finspalt_b4
soep-is,soep-is-2014-f,Q2638,finspalt_b5
soep-is,soep-is-2014-f,Q2638,finspalt_b6
soep-is,soep-is-2014-f,Q2638,finspalt_b7
soep-is,soep-is-2014-f,Q2639,finabc6c
soep-is,soep-is-2014-f,Q26310,finabc7c
soep-is,soep-is-2014-f,Q26311,finabc8c
soep-is,soep-is-2014-f,Q26312,finabc9c
soep-is,soep-is-2014-f,Q26314,eb_finanz1_1
soep-is,soep-is-2014-f,Q26314,eb_finanz1_2
soep-is,soep-is-2014-f,Q26315,eb_finanz2
soep-is,soep-is-2014-f,Q26315,eb_finanz2o
soep-is,soep-is-2014-f,Q264,fm0701
soep-is,soep-is-2014-f,Q264,fm0702
soep-is,soep-is-2014-f,Q264,fm0703
soep-is,soep-is-2014-f,Q264,fm0704
soep-is,soep-is-2014-f,Q264,fm0705
soep-is,soep-is-2014-f,Q264,fm0706
soep-is,soep-is-2014-f,Q264,fm0707
soep-is,soep-is-2014-f,Q264,fm0708
soep-is,soep-is-2014-f,Q264,fm0709
soep-is,soep-is-2014-f,Q264,fm0710
soep-is,soep-is-2014-f,Q265_a,fm0801
soep-is,soep-is-2014-f,Q265_b,fm0802
soep-is,soep-is-2014-f,Q265_c,fm0803
soep-is,soep-is-2014-f,Q265_d,fm0804
soep-is,soep-is-2014-f,Q265_e,fm0805
soep-is,soep-is-2014-f,Q265_f,fm0806
soep-is,soep-is-2014-f,Q265_g,fm0807
soep-is,soep-is-2014-f,Q265_h,fm0808
soep-is,soep-is-2014-f,Q265_i,fm0809
soep-is,soep-is-2014-f,Q265_j,fm0810
soep-is,soep-is-2014-f,Q266,q1drm_a
soep-is,soep-is-2014-f,Q267,q2drm_x
soep-is,soep-is-2014-f,Q267,q2drm_1so
soep-is,soep-is-2014-f,Q268,q3drm_xs
soep-is,soep-is-2014-f,Q269,q4drm_xe
soep-is,soep-is-2014-f,Q270,q5drm_x
soep-is,soep-is-2014-f,Q271,q6drm_x
soep-is,soep-is-2014-f,Q271,q6drm_1so
soep-is,soep-is-2014-f,Q272,q9drm_x
soep-is,soep-is-2014-f,Q273,q10drm_x
soep-is,soep-is-2014-f,Q274,q11drm_x_1
soep-is,soep-is-2014-f,Q274,q11drm_x_2
soep-is,soep-is-2014-f,Q274,q11drm_x_3
soep-is,soep-is-2014-f,Q274,q11drm_x_4
soep-is,soep-is-2014-f,Q274,q11drm_x_5
soep-is,soep-is-2014-f,Q274,q11drm_x_6
soep-is,soep-is-2014-f,Q274,q11drm_x_7
soep-is,soep-is-2014-f,Q274,q11drm_x_8
soep-is,soep-is-2014-f,Q274,q11drm_x_9
soep-is,soep-is-2014-f,Q274,q11drm_x_10
soep-is,soep-is-2014-f,Q275,q12drm_x_1
soep-is,soep-is-2014-f,Q275,q12drm_x_2
soep-is,soep-is-2014-f,Q275,q12drm_x_3
soep-is,soep-is-2014-f,Q275,q12drm_x_4
soep-is,soep-is-2014-f,Q275,q12drm_x_5
soep-is,soep-is-2014-f,Q275,q12drm_x_6
soep-is,soep-is-2014-f,Q275,q12drm_x_7
soep-is,soep-is-2014-f,Q275,q12drm_x_8
soep-is,soep-is-2014-f,Q275,q12drm_x_9
soep-is,soep-is-2014-f,Q275,q12drm_x_10
soep-is,soep-is-2014-f,Q275,q12drm_x_11
soep-is,soep-is-2014-f,Q275,q12drm_x_12
soep-is,soep-is-2014-f,Q275,q12drm_x_13
soep-is,soep-is-2014-f,Q2751,q13drm
soep-is,soep-is-2014-f,Q2752,q14drm
soep-is,soep-is-2014-f,Q276,q15drm
soep-is,soep-is-2014-f,Q276,q15drmx
soep-is,soep-is-2014-f,Q277,lvm
soep-is,soep-is-2014-f,Q278,lv03a
soep-is,soep-is-2014-f,Q279,lv03b
soep-is,soep-is-2014-f,Q280,lv04
soep-is,soep-is-2014-f,Q281,lv05
soep-is,soep-is-2014-f,Q282,lv06
soep-is,soep-is-2014-f,Q283,lv12
soep-is,soep-is-2014-f,Q284,lv08
soep-is,soep-is-2014-f,Q285,lv09
soep-is,soep-is-2014-f,Q286,lv10
soep-is,soep-is-2014-f,Q287,lv11
soep-is,soep-is-2014-f,Q288,lv07
soep-is,soep-is-2014-f,Q289,lm03a
soep-is,soep-is-2014-f,Q290,lm03b
soep-is,soep-is-2014-f,Q291,lm04
soep-is,soep-is-2014-f,Q292,lm05
soep-is,soep-is-2014-f,Q293,lm06
soep-is,soep-is-2014-f,Q294,lm12
soep-is,soep-is-2014-f,Q295,lm08
soep-is,soep-is-2014-f,Q296,lm09
soep-is,soep-is-2014-f,Q297,lm10
soep-is,soep-is-2014-f,Q298,lm11
soep-is,soep-is-2014-f,Q299,lm07
soep-is,soep-is-2014-f,Q300,lrelneu
soep-is,soep-is-2014-f,Q301,lrel
soep-is,soep-is-2014-f,Q302,lrelso
soep-is,soep-is-2014-f,Q306,pges01
soep-is,soep-is-2014-f,Q307a,pges04
soep-is,soep-is-2014-f,Q307a,pges05
soep-is,soep-is-2014-f,Q307a,pges06
soep-is,soep-is-2014-f,Q307a,pges07
soep-is,soep-is-2014-f,Q307a,pges08
soep-is,soep-is-2014-f,Q307a,pges09
soep-is,soep-is-2014-f,Q307b,pges10
soep-is,soep-is-2014-f,Q307b,pges11
soep-is,soep-is-2014-f,Q307b,pges12
soep-is,soep-is-2014-f,Q307b,pges13
soep-is,soep-is-2014-f,Q308,pgr
soep-is,soep-is-2014-f,Q309,pkilo
soep-is,soep-is-2014-f,Q310,pges02
soep-is,soep-is-2014-f,Q311_1,pschl1
soep-is,soep-is-2014-f,Q311_2,pschl2
soep-is,soep-is-2014-f,Q312,preernaer
soep-is,soep-is-2014-f,Q313,pbeh1
soep-is,soep-is-2014-f,Q314,pbeh2
soep-is,soep-is-2014-f,Q315,pdr1
soep-is,soep-is-2014-f,Q315,pdr2
soep-is,soep-is-2014-f,Q316,pkr1
soep-is,soep-is-2014-f,Q317,pkr6
soep-is,soep-is-2014-f,Q317,pkr5
soep-is,soep-is-2014-f,Q317,pkr4
soep-is,soep-is-2014-f,Q318,pkr23
soep-is,soep-is-2014-f,Q318,pkr7
soep-is,soep-is-2014-f,Q318,pkr8
soep-is,soep-is-2014-f,Q318,pkr9
soep-is,soep-is-2014-f,Q318,pkr10
soep-is,soep-is-2014-f,Q318,pkr11
soep-is,soep-is-2014-f,Q318,pkr12
soep-is,soep-is-2014-f,Q318,pkr13
soep-is,soep-is-2014-f,Q318,pkr14
soep-is,soep-is-2014-f,Q318,pkr15
soep-is,soep-is-2014-f,Q318,pkr24
soep-is,soep-is-2014-f,Q318,pkr25
soep-is,soep-is-2014-f,Q318,pkr16
soep-is,soep-is-2014-f,Q318,pkrno
soep-is,soep-is-2014-f,Q318,pkrnoka
soep-is,soep-is-2014-f,Q318,pkrso
soep-is,soep-is-2014-f,Q319,pkv01
soep-is,soep-is-2014-f,Q320,pfs141
soep-is,soep-is-2014-f,Q320,pfs011
soep-is,soep-is-2014-f,Q320,pfs021
soep-is,soep-is-2014-f,Q320,pfs031
soep-is,soep-is-2014-f,Q320,pfs111
soep-is,soep-is-2014-f,Q320,pfs041
soep-is,soep-is-2014-f,Q320,pfs051
soep-is,soep-is-2014-f,Q320,pfs061
soep-is,soep-is-2014-f,Q320,pfs071
soep-is,soep-is-2014-f,Q320,pfs081
soep-is,soep-is-2014-f,Q320,pfs091
soep-is,soep-is-2014-f,Q320,pfs121
soep-is,soep-is-2014-f,Q320,pfs131
soep-is,soep-is-2014-f,Q320,pfs101
soep-is,soep-is-2014-f,Q320,pfsno
soep-is,soep-is-2014-f,Q320,pfsnoka
soep-is,soep-is-2014-f,Q320,pfsso
soep-is,soep-is-2014-f,Q321_a,pfs143
soep-is,soep-is-2014-f,Q321_a,pfs142
soep-is,soep-is-2014-f,Q321_b,pfs013
soep-is,soep-is-2014-f,Q321_b,pfs012
soep-is,soep-is-2014-f,Q321_c,pfs023
soep-is,soep-is-2014-f,Q321_c,pfs022
soep-is,soep-is-2014-f,Q321_d,pfs033
soep-is,soep-is-2014-f,Q321_d,pfs032
soep-is,soep-is-2014-f,Q321_e,pfs113
soep-is,soep-is-2014-f,Q321_e,pfs112
soep-is,soep-is-2014-f,Q321_f,pfs043
soep-is,soep-is-2014-f,Q321_f,pfs042
soep-is,soep-is-2014-f,Q321_g,pfs053
soep-is,soep-is-2014-f,Q321_g,pfs052
soep-is,soep-is-2014-f,Q321_h,pfs063
soep-is,soep-is-2014-f,Q321_h,pfs062
soep-is,soep-is-2014-f,Q321_i,pfs073
soep-is,soep-is-2014-f,Q321_i,pfs072
soep-is,soep-is-2014-f,Q321_j,pfs083
soep-is,soep-is-2014-f,Q321_j,pfs082
soep-is,soep-is-2014-f,Q321_k,pfs093
soep-is,soep-is-2014-f,Q321_k,pfs092
soep-is,soep-is-2014-f,Q321_l,pfs123
soep-is,soep-is-2014-f,Q321_l,pfs122
soep-is,soep-is-2014-f,Q321_m,pfs133
soep-is,soep-is-2014-f,Q321_m,pfs132
soep-is,soep-is-2014-f,Q321_n,pfs103
soep-is,soep-is-2014-f,Q321_n,pfs102
soep-is,soep-is-2014-f,Q322,prsprach1
soep-is,soep-is-2014-f,Q323a,leb01
soep-is,soep-is-2014-f,Q323a,leb02
soep-is,soep-is-2014-f,Q323a,leb03
soep-is,soep-is-2014-f,Q323a,leb04
soep-is,soep-is-2014-f,Q323a,leb05
soep-is,soep-is-2014-f,Q323a,leb06
soep-is,soep-is-2014-f,Q323a,leb07
soep-is,soep-is-2014-f,Q323a,leb08
soep-is,soep-is-2014-f,Q323a,leb09
soep-is,soep-is-2014-f,Q323a,leb10
soep-is,soep-is-2014-f,Q323b,leb11
soep-is,soep-is-2014-f,Q323b,leb12
soep-is,soep-is-2014-f,Q323b,leb13
soep-is,soep-is-2014-f,Q323b,leb14
soep-is,soep-is-2014-f,Q323b,leb15
soep-is,soep-is-2014-f,Q323b,leb16
soep-is,soep-is-2014-f,Q323b,leb17
soep-is,soep-is-2014-f,Q323b,leb18
soep-is,soep-is-2014-f,Q323b,leb19
soep-is,soep-is-2014-f,Q323b,leb20
soep-is,soep-is-2014-f,Q324,pzule1
soep-is,soep-is-2014-f,Q3251,hapi1
soep-is,soep-is-2014-f,Q3252,hapi2
soep-is,soep-is-2014-f,Q3253,hapi3
soep-is,soep-is-2014-f,Q3253,hapi4
soep-is,soep-is-2014-f,Q3253,hapi5
soep-is,soep-is-2014-f,Q3253,hapi6
soep-is,soep-is-2014-f,Q3253,hapi7
soep-is,soep-is-2014-f,Q3253,hapi8
soep-is,soep-is-2014-f,Q3253,hapi9
soep-is,soep-is-2014-f,Q3253,hapi10
soep-is,soep-is-2014-f,Q326,prsprach2
soep-is,soep-is-2014-f,Q328,oecdaff4
soep-is,soep-is-2014-f,Q328,oecdaff5
soep-is,soep-is-2014-f,Q328,oecdaff6
soep-is,soep-is-2014-f,Q329,hekg
soep-is,soep-is-2014-f,Q330,hekj
soep-is,soep-is-2014-f,Q331,zufz
soep-is,soep-is-2014-f,Q332,zufj
soep-is,soep-is-2014-f,Q333,gesz
soep-is,soep-is-2014-f,Q334,gesj
soep-is,soep-is-2014-f,Q335,lohb1
soep-is,soep-is-2014-f,Q336,lohb2
soep-is,soep-is-2014-f,Q337,bewz
soep-is,soep-is-2014-f,Q2621,schirm1l
soep-is,soep-is-2014-f,Q2621,schirm1lx
soep-is,soep-is-2014-f,Q2625,schirm4l
soep-is,soep-is-2014-f,Q2626,schirm5l1
soep-is,soep-is-2014-f,Q2626,schirm5l2
soep-is,soep-is-2014-f,Q262_end,schirm6l
soep-is,soep-is-2014-f,Q262_end,schirm6lx
soep-is,soep-is-2015,Q2,stichu
soep-is,soep-is-2015,Q3,modul
soep-is,soep-is-2015,Q4,name
soep-is,soep-is-2015,Q5,lsex
soep-is,soep-is-2015,Q6,lgeb
soep-is,soep-is-2015,Q6,lgebmo
soep-is,soep-is-2015,Q7,iepol1_1
soep-is,soep-is-2015,Q8,iepol3_1
soep-is,soep-is-2015,Q8,iepolso_1
soep-is,soep-is-2015,Q801,iepol4_1
soep-is,soep-is-2015,Q9,iepol6_1
soep-is,soep-is-2015,Q10,iesor03_1
soep-is,soep-is-2015,Q10,iesor04_1
soep-is,soep-is-2015,Q10,iesor05_1
soep-is,soep-is-2015,Q10,iesor02_1
soep-is,soep-is-2015,Q10,iesor08_1
soep-is,soep-is-2015,Q10,iesor09_1
soep-is,soep-is-2015,Q11,iethem01_1
soep-is,soep-is-2015,Q11,iethem01_2
soep-is,soep-is-2015,Q11,iethem01_3
soep-is,soep-is-2015,Q11,iethem01_4
soep-is,soep-is-2015,Q11,iethem01_5
soep-is,soep-is-2015,Q1301,simsalivai
soep-is,soep-is-2015,Q1301,simsalivai2x
soep-is,soep-is-2015,Q1301,simsalivai3x
soep-is,soep-is-2015,Q1301,simsalivai5x
soep-is,soep-is-2015,lgebmo,lgebmo
soep-is,soep-is-2015,Q12,hh
soep-is,soep-is-2015,Q14,hwsit
soep-is,soep-is-2015,Q15,hwj
soep-is,soep-is-2015,Q15,hwm
soep-is,soep-is-2015,Q16,hhtyp
soep-is,soep-is-2015,Q17,hheim
soep-is,soep-is-2015,Q18,hwohn09
soep-is,soep-is-2015,Q19_1972,hwohn09a
soep-is,soep-is-2015,Q19_1981,hwohn09a
soep-is,soep-is-2015,Q19_1991,hwohn09a
soep-is,soep-is-2015,Q19_2001,hwohn09a
